000811	1 4 1 4 3 3 0 0 1 0 0 2 3 1 13 5 10 11 2 0 
000812	0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
000813	0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 
000815	0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 1 0 0 
000816	0 0 3 4 2 0 3 3 0 0 0 0 0 0 1 0 0 0 0 0 
000818	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000819	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000820	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 
000821	0 0 0 0 0 0 3 2 0 1 0 0 0 0 3 0 0 1 0 0 
000822	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 
000823	0 1 0 0 0 2 0 0 0 1 0 0 0 0 1 1 1 2 0 1 
000825	0 0 11 3 1 3 0 0 0 2 0 3 5 3 5 4 8 4 2 1 
000826	3 4 3 4 3 0 0 4 2 0 1 1 0 4 0 0 0 0 0 4 
000828	0 1 0 0 0 0 0 3 0 0 0 0 0 1 0 0 0 1 0 0 
000829	0 0 6 3 4 1 0 0 1 0 0 0 1 2 0 0 0 0 0 0 
000830	7 1 0 0 3 2 6 4 2 1 1 1 0 2 0 4 4 5 8 5 
000831	0 4 1 0 0 3 1 0 0 1 0 1 0 1 1 0 1 3 7 0 
000833	0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 
000835	0 1 0 1 0 0 0 0 0 5 3 0 3 0 4 0 0 0 1 0 
000836	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
000837	0 0 1 1 1 1 1 1 4 2 1 1 0 1 0 0 0 0 0 3 
000838	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
000839	0 0 0 0 0 0 0 0 0 0 1 3 1 1 1 0 0 0 1 1 
000848	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000850	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
000851	0 0 4 7 5 1 4 1 0 1 0 0 0 1 0 0 0 0 3 1 
000852	2 2 1 1 1 0 0 0 1 0 2 0 0 1 0 4 1 4 2 1 
000856	0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 
000858	0 0 0 0 1 1 1 1 0 1 0 1 2 0 0 1 0 0 0 2
000859	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
000860	0 0 1 3 3 1 1 1 0 1 2 1 0 1 1 1 0 1 0 0 
000861	1 5 2 2 5 3 3 4 5 4 2 0 0 2 4 0 0 2 0 0 
000862	0 0 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
000863	0 0 5 1 2 6 1 9 0 0 5 0 9 1 1 2 4 3 1 1 
000868	1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
000869	0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
000875	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
000876	0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 6 5 3 5 4 
000877	0 1 3 1 0 4 1 0 0 6 2 1 0 0 0 0 0 4 0 1 
000878	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000880	3 9 3 3 1 6 5 1 0 1 0 0 1 0 1 1 0 0 1 0 
000881	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
000882	0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 
000883	0 1 1 1 0 3 2 0 0 1 0 1 2 0 1 1 1 3 5 0 
000885	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
000886	0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000887	2 0 5 0 0 0 0 1 1 1 0 0 2 2 3 2 2 1 1 1 
000888	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000889	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
000890	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000892	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000893	2 0 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
000895	1 4 1 1 4 2 1 2 0 3 2 6 1 3 3 3 0 7 4 3 
000897	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000898	2 1 1 1 0 1 0 0 0 5 0 3 1 7 6 11 3 13 4 4 
000899	0 0 3 0 0 0 0 0 0 2 0 1 2 1 0 1 0 0 0 0 
000900	0 0 0 1 1 1 0 8 3 3 0 2 0 0 1 1 0 0 2 0 
000901	0 0 3 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 
000902	0 0 0 0 0 0 2 3 2 1 0 0 0 0 1 0 0 2 1 1 
000903	0 0 2 1 0 2 3 2 1 1 2 0 1 2 8 5 2 3 2 3 
000905	0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000906	0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 2 0 0 0 0 
000908	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
000909	0 0 0 0 0 1 1 1 1 2 0 0 1 1 2 1 1 0 1 1 
000910	3 3 0 0 0 3 3 3 0 2 1 1 1 0 0 0 0 0 2 2 
000911	0 0 0 0 0 3 3 1 3 1 1 1 1 1 1 1 0 0 0 1 
000912	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000913	0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
000915	2 2 0 1 0 2 0 0 1 0 0 0 0 1 0 0 0 0 0 0 
000917	0 0 11 2 4 1 2 2 1 1 2 1 1 2 1 2 2 0 1 1 
000918	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000919	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
000920	0 6 10 4 0 4 2 4 0 3 2 4 0 2 5 3 1 3 0 0 
000921	0 0 1 1 1 3 0 0 0 0 0 0 0 1 1 0 0 1 0 0 
000922	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 
000923	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000925	0 0 0 0 0 0 0 0 1 0 2 0 0 8 1 0 2 0 1 1 
000926	5 2 2 2 0 2 2 2 3 3 0 4 1 1 3 2 3 1 2 1 
000927	3 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
000928	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 4 3 
000929	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000930	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000931	0 0 7 2 0 2 2 3 1 0 0 0 1 4 1 1 1 0 0 0 
000932	0 0 5 2 3 6 11 0 1 3 0 3 3 2 3 2 1 0 8 10 
000933	0 0 0 0 0 0 4 2 0 0 2 4 0 0 2 0 2 12 10 0 
000935	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 
000936	0 0 0 1 0 0 0 5 1 0 0 4 3 1 0 0 0 0 1 1 
000937	3 1 0 0 0 1 0 0 0 0 1 1 1 2 0 0 0 0 2 0 
000938	0 0 6 9 5 9 6 2 1 1 6 6 4 2 3 4 5 3 3 10 
000939	0 0 0 8 4 2 3 0 0 0 1 1 0 0 0 2 0 0 0 0 
000948	0 0 2 0 0 1 2 4 2 2 0 0 0 0 0 0 0 0 0 0 
000949	0 0 5 3 0 1 1 1 1 2 0 0 1 2 4 3 2 3 1 1 
000950	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
000951	5 4 2 4 2 1 2 2 2 0 0 0 2 1 5 3 4 4 2 5 
000952	0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4 0 0 0 
000953	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
000955	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000957	0 0 0 3 1 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 
000958	0 0 0 0 0 0 2 0 0 2 0 0 2 0 0 0 1 0 2 0 
000959	0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 1 2 2 
000960	2 0 0 0 1 1 0 0 0 4 0 0 0 0 3 1 4 2 0 4 
000961	0 0 2 0 0 0 2 1 0 0 1 1 0 0 1 0 0 1 1 0 
000962	0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000963	0 0 3 2 2 0 3 1 2 2 1 0 1 3 1 4 1 3 3 4 
000965	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000966	0 1 0 2 0 0 0 0 0 3 0 1 0 0 1 0 0 0 1 0 
000967	0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 
000968	2 0 1 0 0 2 0 0 0 0 0 0 0 0 6 4 10 5 4 7 
000969	4 2 0 2 2 7 4 3 0 2 3 3 0 4 4 1 1 0 1 1 
000970	2 4 2 7 5 4 7 1 1 2 4 1 1 2 6 5 3 3 2 0 
000971	0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 
000972	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
000973	0 0 2 0 0 1 0 0 1 3 1 0 1 2 1 0 0 0 0 0 
000975	0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 2 0 1 0 2 
000976	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000977	0 0 4 6 0 2 2 1 0 1 1 0 0 1 0 2 0 1 0 3 
000978	2 0 0 0 0 1 2 1 0 0 1 3 0 0 5 0 0 1 0 1 
000979	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000980	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000981	0 0 0 0 0 1 0 1 0 1 0 0 0 2 0 0 0 3 2 0 
000982	0 1 2 3 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
000983	0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
000985	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000987	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 2 
000988	0 2 0 5 3 3 3 6 0 5 1 2 3 3 1 3 2 5 5 1 
000989	1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 
000990	0 0 4 0 1 1 0 1 0 0 0 0 0 1 0 2 0 1 0 3 
000993	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000995	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
000996	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
000997	2 1 2 10 9 5 5 7 2 2 4 3 0 0 2 0 3 1 1 1 
000998	0 0 4 9 1 3 0 1 0 0 0 0 1 0 1 0 1 1 0 1 
000999	7 11 3 8 6 3 9 7 7 6 10 3 2 1 6 7 5 3 3 7 
001696	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
001896	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002001	0 2 1 0 0 2 1 0 1 1 0 0 2 1 0 0 0 3 1 2 
002002	0 0 0 0 1 2 0 0 0 1 1 1 0 1 1 1 1 1 0 0 
002003	0 2 3 0 1 0 2 1 0 1 0 5 0 3 1 2 0 2 4 2 
002004	0 0 0 3 4 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 
002005	0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002006	1 8 5 8 4 7 5 0 1 5 0 9 2 9 2 3 0 0 0 0 
002007	0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 
002008	2 1 4 5 3 2 2 4 3 1 0 2 3 14 7 5 1 13 15 13 
002009	0 0 11 2 0 4 6 0 0 2 4 0 5 1 4 1 0 3 0 0 
002010	0 0 0 0 0 1 0 0 0 0 0 0 0 2 1 1 0 1 0 0 
002011	0 1 0 0 1 0 1 0 0 0 1 1 2 0 0 1 0 0 2 1 
002012	0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 
002013	0 0 0 5 2 0 0 0 0 0 0 0 2 2 1 0 3 1 8 6 
002014	2 0 0 1 0 0 1 3 0 0 0 0 0 0 0 1 0 0 0 0 
002015	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002016	1 0 0 0 0 0 3 3 4 0 0 7 7 5 1 0 0 0 0 0 
002017	0 3 1 3 1 2 1 0 0 0 0 1 0 0 3 0 0 0 0 0 
002018	0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
002019	0 1 1 0 1 0 1 1 0 1 1 2 2 1 2 1 0 0 2 2 
002020	1 2 3 4 2 2 2 0 4 0 5 0 0 0 0 1 0 0 0 1 
002021	1 0 0 0 1 1 1 0 0 0 1 2 1 0 1 0 0 0 0 0 
002022	3 2 3 3 3 1 1 1 0 3 1 1 1 3 4 3 3 4 5 1 
002023	0 2 2 2 2 2 2 2 2 2 0 0 0 0 2 0 0 0 0 0 
002024	15 11 21 25 17 19 14 15 7 17 8 14 7 6 16 9 19 9 15 25 
002025	0 0 0 1 1 1 2 0 0 1 0 1 0 1 0 0 0 0 0 0 
002026	0 1 0 0 2 8 0 0 0 1 1 5 5 3 0 2 0 0 0 0 
002027	0 0 0 0 0 0 1 1 0 0 0 0 0 3 0 1 0 0 2 0 
002028	1 0 2 2 2 1 3 1 1 3 3 1 1 2 1 5 2 1 0 0 
002029	1 2 0 1 0 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 
002030	4 18 18 24 12 24 8 4 4 10 2 10 2 4 0 8 6 2 4 4 
002031	0 3 4 0 2 2 2 3 3 3 0 1 1 0 2 2 1 0 2 1 
002032	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 
002033	2 2 4 1 2 2 1 2 2 1 2 2 5 7 3 2 2 3 3 0 
002034	0 0 0 0 0 3 3 0 0 1 0 0 2 1 0 0 0 0 0 0 
002035	13 3 3 3 5 4 0 5 0 1 7 2 5 5 1 6 4 3 4 7 
002036	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 
002037	1 2 2 0 0 0 2 0 0 1 1 0 0 0 1 1 0 1 0 0 
002038	1 5 2 1 1 1 0 1 0 2 1 0 3 1 2 1 1 0 0 2 
002039	1 2 1 0 0 1 1 3 0 0 0 1 0 1 0 0 0 0 0 0 
002040	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002041	0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
002042	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 
002043	1 0 0 0 6 4 1 0 0 2 0 2 3 8 3 1 0 8 6 6 
002044	0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 
002045	10 4 16 2 2 4 8 8 2 5 4 4 4 4 1 1 0 5 1 0 
002046	0 2 1 2 1 1 1 0 1 0 1 1 0 0 2 3 4 0 0 0 
002047	0 0 0 6 0 0 0 1 0 3 0 0 0 1 0 1 0 1 0 0 
002048	1 4 0 0 2 4 2 0 1 1 0 0 0 0 0 0 1 1 0 1 
002049	0 2 3 0 2 3 3 1 1 0 0 0 0 0 0 0 0 0 1 1 
002050	4 2 4 0 0 2 1 0 1 1 0 1 3 1 1 0 2 2 1 4 
002051	2 5 1 4 0 4 1 1 2 2 0 2 3 2 3 3 0 3 2 0 
002052	3 6 6 6 2 4 6 1 4 1 0 1 0 0 0 0 0 0 0 0 
002053	0 0 1 0 1 2 1 1 1 3 0 0 0 7 0 7 3 2 0 5 
002054	1 1 3 0 3 2 2 4 3 0 2 2 0 1 1 1 0 0 1 0 
002055	1 5 11 5 3 1 5 6 15 11 8 7 16 4 5 10 3 1 8 0 
002056	1 3 3 4 3 3 1 3 0 4 4 1 5 4 4 1 4 4 2 2 
002057	0 2 0 0 0 0 0 2 0 0 0 8 4 0 0 2 2 0 0 0 
002058	0 0 0 2 0 2 0 3 0 4 2 0 0 1 1 4 0 0 0 0 
002059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002060	0 0 1 0 1 4 4 3 2 3 2 1 1 3 1 4 5 0 1 3 
002061	0 1 1 3 0 1 1 0 0 1 0 1 3 1 3 4 3 2 1 2 
002062	0 0 0 6 0 1 2 0 0 2 2 0 0 4 0 0 0 1 1 0 
002063	5 2 1 2 1 2 1 2 6 5 0 2 0 1 2 5 1 0 2 0 
002064	4 2 1 4 1 2 0 0 1 0 0 0 1 0 0 3 1 0 1 2 
002065	0 0 0 1 3 0 0 1 2 3 1 0 0 1 0 0 3 0 0 1 
002066	0 0 0 0 1 2 1 3 1 1 0 1 1 1 0 1 2 0 2 0 
002067	1 0 0 2 0 0 1 0 0 1 1 2 0 2 0 2 0 2 2 0 
002068	0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002069	2 2 2 8 4 4 3 2 0 3 2 1 1 1 4 3 1 5 3 1 
002070	1 3 4 1 5 1 2 0 4 1 0 1 3 0 3 4 1 0 0 0 
002071	0 0 0 0 0 1 0 0 1 1 7 0 1 2 0 0 5 0 0 0 
002072	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002073	2 7 5 1 0 5 4 5 0 1 4 1 3 3 1 2 2 1 0 0 
002074	0 0 0 0 0 0 0 0 0 0 2 2 4 3 3 1 2 1 1 3 
002075	0 0 0 0 2 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 
002076	0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 
002077	0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 
002078	2 0 0 2 2 1 0 0 1 0 0 1 3 3 1 1 3 0 2 1 
002079	1 0 2 1 0 4 0 0 0 3 1 0 0 4 2 1 0 0 0 0 
002080	1 2 2 2 2 0 0 0 1 0 0 4 1 2 1 3 6 5 1 3 
002081	2 7 5 2 5 3 5 3 5 0 9 2 0 2 1 1 0 0 1 2 
002082	2 0 0 0 0 0 1 2 1 4 1 0 0 0 0 0 0 0 0 0 
002083	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 
002084	2 1 6 3 0 1 3 3 3 3 7 4 0 5 8 14 14 30 7 0 
002085	0 3 5 1 0 2 5 1 2 1 1 1 0 2 0 0 0 0 2 1 
002086	0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 
002087	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002088	1 0 0 1 0 0 0 0 0 0 1 1 0 1 2 3 0 1 3 0 
002089	2 2 2 2 0 0 2 2 4 0 4 2 0 0 6 14 4 2 2 0 
002090	0 2 6 5 11 10 4 10 1 9 1 5 5 9 3 7 7 7 7 0 
002091	3 5 2 1 2 4 2 2 0 2 0 1 1 4 1 5 3 4 4 4 
002092	4 1 1 1 2 2 3 1 0 4 2 1 1 1 2 1 0 0 7 0 
002093	3 4 1 3 2 4 2 3 1 0 1 2 3 1 3 0 1 2 2 3 
002094	0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002095	0 0 0 1 2 0 0 0 5 1 0 2 5 1 0 0 5 3 3 7 
002096	0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 
002097	0 3 1 1 0 0 0 0 0 1 0 1 1 1 2 0 0 0 0 1 
002098	1 1 0 0 0 1 5 4 0 1 0 0 1 0 0 0 0 0 1 1 
002099	0 1 3 0 0 3 2 0 0 1 1 1 1 0 1 2 1 2 1 1 
002100	0 0 0 0 4 0 0 1 0 2 3 1 0 0 4 1 2 1 1 0 
002101	2 2 0 1 0 5 10 3 0 0 1 0 0 1 2 3 0 1 2 0 
002102	0 0 0 0 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0 0 
002103	0 0 0 0 0 0 1 4 2 2 0 0 1 1 4 1 0 0 0 0 
002104	0 1 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 
002105	0 0 0 0 0 2 6 8 1 0 2 8 0 6 8 8 1 0 1 1 
002106	6 13 6 10 5 4 5 2 2 1 0 2 0 6 9 14 4 10 6 2 
002107	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002108	0 0 0 1 4 8 3 0 2 5 6 7 5 3 5 3 3 2 3 3 
002109	0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 
002110	0 0 0 1 0 0 2 0 0 0 0 1 1 0 2 0 0 1 0 5 
002111	0 4 3 5 0 4 0 2 0 0 2 3 0 7 1 2 0 0 3 0 
002112	0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 1 0 
002113	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002114	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002115	0 0 5 1 1 6 0 2 2 0 0 3 0 1 0 2 0 0 0 1 
002116	1 3 6 2 1 1 2 2 0 0 3 1 1 3 1 1 0 2 0 1 
002117	4 5 4 5 1 1 2 2 1 4 1 3 4 0 0 0 0 0 2 1 
002118	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
002119	0 0 0 1 0 3 0 1 0 0 0 0 0 0 0 1 0 0 0 1 
002120	0 0 0 0 1 0 3 1 0 1 1 3 0 1 0 0 0 0 0 0 
002121	1 4 2 0 3 3 3 2 2 2 2 3 1 2 2 2 2 1 5 1 
002122	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
002123	5 0 2 0 2 0 1 1 0 0 1 2 1 1 1 2 0 0 1 1 
002124	0 0 0 2 1 0 1 0 2 0 1 0 3 4 1 2 1 5 2 0 
002125	0 0 0 0 1 0 1 0 3 6 4 6 2 5 1 1 1 2 0 0 
002126	0 2 2 4 2 0 3 1 1 1 2 0 0 2 1 5 0 0 1 9 
002127	0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 
002128	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 
002129	0 0 0 2 0 2 0 0 0 0 0 2 0 0 0 0 0 0 1 3 
002130	0 0 0 2 4 6 1 0 1 1 1 1 2 3 1 1 0 2 2 0 
002131	0 1 0 0 3 2 1 0 1 4 0 1 1 0 0 2 0 1 2 0 
002132	0 2 2 3 0 0 0 0 0 0 0 2 0 0 6 2 0 0 2 2 
002133	4 4 4 0 4 1 5 3 6 3 3 16 9 6 4 3 1 2 0 2 
002134	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002135	2 0 1 0 0 0 1 0 0 0 0 0 0 3 3 3 5 2 5 0 
002136	0 1 2 0 0 0 1 0 0 1 0 2 0 3 0 1 0 1 0 0 
002137	0 2 1 0 0 1 2 2 0 0 0 5 5 7 4 2 3 2 0 3 
002138	0 0 0 0 0 4 2 3 3 4 10 5 8 3 8 6 1 6 4 7 
002139	1 4 4 2 0 6 5 3 1 2 1 1 1 1 3 2 1 7 3 6 
002140	6 7 7 9 3 5 7 3 2 3 1 1 1 5 3 3 8 5 2 0 
002141	1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 
002143	0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
002144	0 1 2 0 5 2 6 2 4 4 0 1 0 0 0 2 0 1 1 0 
002145	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002146	4 6 5 2 0 7 3 0 0 2 2 0 1 1 2 1 1 2 0 0 
002147	0 0 1 0 2 2 3 0 0 1 0 0 0 0 0 0 0 0 0 0 
002148	1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 
002149	6 1 0 3 0 2 0 1 0 0 0 0 1 1 3 2 1 0 0 2 
002150	0 1 0 0 0 0 1 0 0 2 0 0 0 0 1 1 0 0 0 0 
002151	1 1 0 0 0 0 2 4 0 2 0 0 0 3 0 0 0 1 0 3 
002152	1 3 7 13 2 9 6 7 0 8 5 1 0 6 2 3 3 7 5 6 
002153	0 3 2 2 2 8 1 4 0 4 4 4 1 4 3 3 0 3 6 4 
002154	1 0 0 2 4 1 0 1 6 3 5 1 2 0 2 0 0 0 0 0 
002155	2 0 0 1 0 2 0 1 0 0 1 1 1 3 1 0 1 0 0 0 
002156	0 4 1 2 1 2 2 4 2 1 2 2 2 3 1 2 0 0 0 1 
002157	2 0 0 2 0 1 2 0 1 4 1 3 0 0 2 2 0 0 1 2 
002158	2 4 4 4 2 3 3 4 5 6 4 3 1 7 7 7 4 3 2 3 
002159	0 1 0 3 0 1 0 0 0 0 1 1 1 0 0 2 2 0 1 2 
002160	0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 2 1 0 
002161	0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
002162	0 2 1 1 4 5 2 2 5 1 6 4 1 9 3 1 0 0 4 0 
002163	0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 
002164	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
002165	4 4 2 6 5 2 3 4 4 4 2 3 9 7 2 0 6 1 3 7 
002166	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
002167	4 1 0 2 0 5 8 4 3 3 0 2 2 3 1 0 0 1 1 0 
002168	0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
002169	1 1 4 4 8 4 5 7 3 4 9 8 6 2 9 5 0 1 0 1 
002170	0 0 1 1 0 1 0 2 0 1 0 2 1 0 4 4 0 0 0 0 
002171	0 0 0 0 0 0 1 2 0 3 3 1 9 6 2 5 4 0 3 1 
002172	1 1 1 5 0 0 0 0 1 0 2 0 2 0 0 0 0 0 0 0 
002173	1 1 3 0 0 1 2 0 0 1 1 0 0 0 1 2 0 0 0 0 
002174	0 0 1 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 
002175	1 0 0 0 0 0 1 0 0 0 1 6 0 0 0 0 0 0 0 0 
002176	0 6 4 1 1 0 1 0 0 0 0 1 1 3 1 2 2 0 9 6 
002177	2 1 1 0 5 1 2 3 2 0 0 0 0 1 0 0 0 0 0 0 
002178	2 2 3 0 4 5 3 0 9 2 3 5 2 10 4 1 0 0 0 0 
002179	1 1 0 2 0 9 8 5 1 2 3 7 4 7 3 4 3 3 2 0 
002180	0 0 0 0 0 0 1 1 0 0 4 3 0 5 3 3 24 4 8 26 
002181	0 0 1 6 4 4 1 1 1 1 1 0 1 0 0 0 1 0 0 0 
002182	3 4 0 0 0 1 6 4 3 2 1 5 7 12 17 14 6 11 8 5 
002183	2 3 0 1 1 3 6 2 9 2 1 6 4 1 0 1 3 3 0 3 
002184	0 1 0 0 0 3 4 2 1 5 2 8 5 10 1 5 3 1 1 3 
